ref_id,player,event_name,event_date,round,level,year,period,depth_label,needs_points,needs_shots,sofascore,sofascore_read_directly,sofascore_unobserved,sofascore_observed,live_tennis_api,live_tennis_api_june_sample,sackmann_pbp_copies,tennis_abstract_web,live_tennis_api_archive,sportradar,tdi_tennis_results,infront_itf,enetpulse,stats_perform,slam_feeds,atp_tracking
H0A4:atp:2023/520/qs032:KC56,Nick Hardt,Roland Garros,2023-05-29,Q2,Tour qualifying,2023,2022-23,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/520/qs065:D0HD,Nick Hardt,Roland Garros,2023-05-29,Q1,Tour qualifying,2023,2022-23,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/558/ms016:L0BV,Nick Hardt,Prostejov,2023-06-05,R32,Challenger main draw,2023,2022-23,Result + serve/return totals,True,True,False,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/7536/ms029:PF39,Nick Hardt,Lyon,2023-06-12,R32,Challenger main draw,2023,2022-23,Result + serve/return totals,True,True,False,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/540/qs080:A829,Nick Hardt,Wimbledon,2023-07-03,Q1,Tour qualifying,2023,2022-23,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/9544/ms029:D0FJ,Nick Hardt,Verona,2023-07-24,R32,Challenger main draw,2023,2022-23,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/9542/ms026:M0BN,Nick Hardt,Luedenscheid,2023-07-31,R32,Challenger main draw,2023,2022-23,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/7201/ms025:BP79,Nick Hardt,Santo Domingo,2023-08-07,R32,Challenger main draw,2023,2022-23,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/6242/qs014:KD35,Nick Hardt,Winston-Salem,2023-08-21,Q1,Tour qualifying,2023,2022-23,Result + serve/return totals,True,True,False,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/7973/ms004:M0G4,Nick Hardt,Mallorca,2023-08-28,QF,Challenger main draw,2023,2022-23,Result + serve/return totals,True,True,False,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/7973/ms008:MK26,Nick Hardt,Mallorca,2023-08-28,R16,Challenger main draw,2023,2022-23,Result + serve/return totals,True,True,False,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/7973/ms017:W0BH,Nick Hardt,Mallorca,2023-08-28,R32,Challenger main draw,2023,2022-23,Result + serve/return totals,True,True,False,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/7083/ms002:D923,Nick Hardt,Istanbul,2023-09-04,SF,Challenger main draw,2023,2022-23,Result + serve/return totals,True,True,False,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/7083/ms004:CH05,Nick Hardt,Istanbul,2023-09-04,QF,Challenger main draw,2023,2022-23,Result + serve/return totals,True,True,False,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/7083/ms008:TA46,Nick Hardt,Istanbul,2023-09-04,R16,Challenger main draw,2023,2022-23,Result + serve/return totals,True,True,False,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/7083/ms016:KF17,Nick Hardt,Istanbul,2023-09-04,R32,Challenger main draw,2023,2022-23,Result + serve/return totals,True,True,False,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/8120/ms004:B0JJ,Nick Hardt,M25 Monastir,2023-09-11,QF,ITF main draw,2023,2022-23,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/8120/ms008:V0BC,Nick Hardt,M25 Monastir,2023-09-11,R16,ITF main draw,2023,2022-23,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/8120/ms016:B0NK,Nick Hardt,M25 Monastir,2023-09-11,R32,ITF main draw,2023,2022-23,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/7389/ms011:DC48,Nick Hardt,Bogota,2023-09-25,R16,Challenger main draw,2023,2022-23,Result + serve/return totals,True,True,False,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/7389/ms023:LF26,Nick Hardt,Bogota,2023-09-25,R32,Challenger main draw,2023,2022-23,Result + serve/return totals,True,True,False,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/6307/ms020:C0DF,Nick Hardt,Campinas,2023-10-02,R32,Challenger main draw,2023,2022-23,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2023/7395/qs022:B0GY,Nick Hardt,Buenos Aires,2023-10-09,Q1,Challenger qualifying,2023,2022-23,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/2791/qs016:HC21,Nick Hardt,Nonthaburi 1,2024-01-01,Q1,Challenger qualifying,2024,2024,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/2795/ms031:J380,Nick Hardt,Nonthaburi 2,2024-01-08,R32,Challenger main draw,2024,2024,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/2795/qs012:SX90,Nick Hardt,Nonthaburi 2,2024-01-08,Q2,Challenger qualifying,2024,2024,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/2795/qs024:C0H9,Nick Hardt,Nonthaburi 2,2024-01-08,Q1,Challenger qualifying,2024,2024,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/2801/qs021:FC49,Nick Hardt,Nonthaburi 3,2024-01-15,Q1,Challenger qualifying,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4486/ms015:MW62,Nick Hardt,M25 Antalya,2024-01-29,R16,ITF main draw,2024,2024,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4486/ms031:G0JF,Nick Hardt,M25 Antalya,2024-01-29,R32,ITF main draw,2024,2024,"Result, no statistics",True,True,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4502/ms001:T09X,Nick Hardt,M25 Antalya,2024-02-05,F,ITF main draw,2024,2024,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4502/ms003:M0N7,Nick Hardt,M25 Antalya,2024-02-05,SF,ITF main draw,2024,2024,"Result, no statistics",True,True,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4502/ms007:HF80,Nick Hardt,M25 Antalya,2024-02-05,QF,ITF main draw,2024,2024,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4502/ms014:R0AI,Nick Hardt,M25 Antalya,2024-02-05,R16,ITF main draw,2024,2024,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4502/ms028:S0UB,Nick Hardt,M25 Antalya,2024-02-05,R32,ITF main draw,2024,2024,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4530/ms001:M0N7,Nick Hardt,M25 Antalya,2024-02-12,F,ITF main draw,2024,2024,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4530/ms002:C0B2,Nick Hardt,M25 Antalya,2024-02-12,SF,ITF main draw,2024,2024,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4530/ms004:T09X,Nick Hardt,M25 Antalya,2024-02-12,QF,ITF main draw,2024,2024,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4530/ms009:T0AA,Nick Hardt,M25 Antalya,2024-02-12,R16,ITF main draw,2024,2024,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4530/ms019:E0AC,Nick Hardt,M25 Antalya,2024-02-12,R32,ITF main draw,2024,2024,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4565/ms001:KD35,Nick Hardt,M25 Santo Domingo,2024-03-04,F,ITF main draw,2024,2024,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4565/ms003:P0ED,Nick Hardt,M25 Santo Domingo,2024-03-04,SF,ITF main draw,2024,2024,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4565/ms007:M09M,Nick Hardt,M25 Santo Domingo,2024-03-04,QF,ITF main draw,2024,2024,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4565/ms015:A0B6,Nick Hardt,M25 Santo Domingo,2024-03-04,R16,ITF main draw,2024,2024,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4565/ms031:M0P3,Nick Hardt,M25 Santo Domingo,2024-03-04,R32,ITF main draw,2024,2024,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4577/ms031:H0B7,Nick Hardt,M25 Santo Domingo,2024-03-11,R32,ITF main draw,2024,2024,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/2917/ms002:B0EJ,Nick Hardt,Merida,2024-03-18,SF,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/2917/ms004:MJ98,Nick Hardt,Merida,2024-03-18,QF,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/2917/ms008:B0D8,Nick Hardt,Merida,2024-03-18,R16,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/2917/ms017:PG69,Nick Hardt,Merida,2024-03-18,R32,Challenger main draw,2024,2024,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4605/ms008:DH55,Nick Hardt,M25 Tarragona,2024-03-25,R16,ITF main draw,2024,2024,"Result, no statistics",True,True,True,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/4605/ms016:R0IL,Nick Hardt,M25 Tarragona,2024-03-25,R32,ITF main draw,2024,2024,"Result, no statistics",True,True,True,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/9132/ms001:Z419,Nick Hardt,Barcelona,2024-04-01,F,Challenger main draw,2024,2024,Shot-by-shot chart,False,False,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/9132/ms002:BV25,Nick Hardt,Barcelona,2024-04-01,SF,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/9132/ms004:I0A7,Nick Hardt,Barcelona,2024-04-01,QF,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/9132/ms008:R0EB,Nick Hardt,Barcelona,2024-04-01,R16,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/9132/ms016:HB64,Nick Hardt,Barcelona,2024-04-01,R32,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/9687/ms029:M0AC,Nick Hardt,Madrid,2024-04-08,R32,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/425/ms030:EA24,Nick Hardt,Barcelona,2024-04-15,R32,Tour main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
H0A4:atp:2024/425/ms061:L0IL,Nick Hardt,Barcelona,2024-04-15,R64,Tour main draw,2024,2024,Shot-by-shot chart,False,False,True,True,False,True,True,False,False,False,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
H0A4:atp:2024/425/qs012:DA31,Nick Hardt,Barcelona,2024-04-15,Q2,Tour qualifying,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/425/qs024:BF23,Nick Hardt,Barcelona,2024-04-15,Q1,Tour qualifying,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/7707/ms003:BU10,Nick Hardt,Francavilla al Mare,2024-05-06,SF,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/7707/ms006:PH64,Nick Hardt,Francavilla al Mare,2024-05-06,QF,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/7707/ms012:K0HC,Nick Hardt,Francavilla al Mare,2024-05-06,R16,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/7707/ms025:DG80,Nick Hardt,Francavilla al Mare,2024-05-06,R32,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/1541/ms008:VA25,Nick Hardt,Tunis,2024-05-13,R16,Challenger main draw,2024,2024,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/1541/ms017:WB19,Nick Hardt,Tunis,2024-05-13,R32,Challenger main draw,2024,2024,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/520/qs114:M0HU,Nick Hardt,Roland Garros,2024-05-27,Q1,Tour qualifying,2024,2024,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/9500/ms004:D923,Nick Hardt,Zagreb,2024-06-03,QF,Challenger main draw,2024,2024,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/9500/ms009:E0AC,Nick Hardt,Zagreb,2024-06-03,R16,Challenger main draw,2024,2024,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/9500/ms019:D0I6,Nick Hardt,Zagreb,2024-06-03,R32,Challenger main draw,2024,2024,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/9001/ms023:P0CT,Nick Hardt,Perugia,2024-06-10,R32,Challenger main draw,2024,2024,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/786/ms006:O660,Nick Hardt,Poznan,2024-06-17,QF,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/786/ms012:B0OU,Nick Hardt,Poznan,2024-06-17,R16,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/786/ms024:GE28,Nick Hardt,Poznan,2024-06-17,R32,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/540/qs050:D923,Nick Hardt,Wimbledon,2024-07-01,Q2,Tour qualifying,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/540/qs101:DB59,Nick Hardt,Wimbledon,2024-07-01,Q1,Tour qualifying,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/414/ms024:D0FJ,Nick Hardt,Hamburg,2024-07-15,R32,Tour main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
H0A4:atp:2024/414/qs004:D0C1,Nick Hardt,Hamburg,2024-07-15,Q2,Tour qualifying,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/414/qs009:M0BN,Nick Hardt,Hamburg,2024-07-15,Q1,Tour qualifying,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/439/qs009:J476,Nick Hardt,Umag,2024-07-22,Q1,Tour qualifying,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/9540/ms015:C0DF,Nick Hardt,San Marino,2024-07-29,R16,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/9540/ms030:J620,Nick Hardt,San Marino,2024-07-29,R32,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/7201/ms019:TA46,Nick Hardt,Santo Domingo,2024-08-12,R32,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/560/qs074:GH92,Nick Hardt,US Open,2024-08-26,Q1,Tour qualifying,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.37,0.0
H0A4:atp:2024/2955/ms007:N0CS,Nick Hardt,Montemar,2024-11-18,QF,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/2955/ms015:B0MM,Nick Hardt,Montemar,2024-11-18,R16,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,True,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2024/2955/ms030:A0AB,Nick Hardt,Montemar,2024-11-18,R32,Challenger main draw,2024,2024,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2025/2801/ms016:KI82,Nick Hardt,Nonthaburi 3,2025-01-13,R32,Challenger main draw,2025,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2025/580/qs075:G0GD,Nick Hardt,Australian Open,2025-01-13,Q1,Tour qualifying,2025,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2025/2855/qs013:R0IL,Nick Hardt,Girona,2025-03-24,Q2,Challenger qualifying,2025,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2025/2855/qs027:GE28,Nick Hardt,Girona,2025-03-24,Q1,Challenger qualifying,2025,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2025/2987/ms018:M0N7,Nick Hardt,Menorca,2025-03-31,R32,Challenger main draw,2025,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2025/9687/ms019:R0EB,Nick Hardt,Madrid,2025-04-07,R32,Challenger main draw,2025,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2025/9687/qs011:GB93,Nick Hardt,Madrid,2025-04-07,Q2,Challenger qualifying,2025,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2025/9687/qs022:M0J2,Nick Hardt,Madrid,2025-04-07,Q1,Challenger qualifying,2025,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2025/2151/ms022:P0HP,Nick Hardt,Rome,2025-04-21,R32,Challenger main draw,2025,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
H0A4:atp:2025/4659/ms018:J0DG,Nick Hardt,M25 Sabadell,2025-04-28,R32,ITF main draw,2025,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
H0A4:atp:2025/4686/ms008:CI14,Nick Hardt,M25 Vic,2025-05-12,R16,ITF main draw,2025,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
H0A4:atp:2025/4686/ms017:M0BN,Nick Hardt,M25 Vic,2025-05-12,R32,ITF main draw,2025,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
H0A4:atp:2025/1523/ms028:N0CJ,Nick Hardt,M25 Klosters,2025-06-16,R32,ITF main draw,2025,2025-26,Result + serve/return totals,True,True,False,False,False,True,True,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
H0A4:atp:2025/4159/ms002:M0BN,Nick Hardt,M25 Brussels,2025-06-23,SF,ITF main draw,2025,2025-26,Result + serve/return totals,True,True,False,False,False,True,True,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
